,filename,language,num_lines,char_count,0,1,2,3
1109,,,,,config.yaml,yaml,0.0,"Counter({' ': 106, '\n': 22, ':': 17, 'e': 13, 'r': 10, '1': 10, 'n': 9, '_': 9, 's': 9, 'a': 8, 'l': 8, '.': 8, 'i': 7, '2': 7, 't': 7, 'o': 6, '3': 5, 'v': 4, 'u': 4, '5': 4, '-': 4, 'w': 3, 'd': 3, 'c': 3, '9': 3, 'f': 3, 'k': 3, '8': 3, 'b': 2, '0': 2, 'm': 2, 'h': 2, 'p': 2, 'y': 2, 'g': 2, '6': 2, '4': 2, 'j': 1})"
1110,,,,,conda-environment.yaml,yaml,0.0,"Counter({' ': 935, '=': 426, '.': 397, '-': 270, '0': 251, '\n': 221, '1': 217, 'e': 184, 'p': 166, '2': 154, 't': 153, 'o': 148, 'a': 138, 'i': 133, 'c': 129, 'l': 122, 'h': 114, 's': 112, '3': 110, 'r': 109, 'y': 106, 'd': 104, 'n': 102, '_': 86, '4': 77, 'b': 76, '8': 73, 'm': 71, 'f': 62, '7': 59, 'u': 57, '5': 57, '9': 49, '6': 48, 'g': 46, 'k': 32, 'x': 18, 'w': 13, 'z': 13, 'v': 11, 'j': 7, 'q': 6, ':': 5, '/': 5})"
1111,,,,,config.yaml,yaml,0.0,"Counter({' ': 106, '\n': 22, ':': 17, 'e': 13, 'r': 10, '1': 10, 'n': 9, '_': 9, 's': 9, 'a': 8, 'l': 8, '.': 8, 'i': 7, '2': 7, 't': 7, 'o': 6, '3': 5, 'v': 4, 'u': 4, '4': 4, '-': 4, 'w': 3, 'd': 3, 'c': 3, '0': 3, 'f': 3, 'k': 3, '8': 3, '5': 3, 'b': 2, '9': 2, 'm': 2, 'h': 2, 'p': 2, 'y': 2, 'g': 2, 'j': 1, '6': 1})"
1112,,,,,setup.py,py,0.0,"Counter({' ': 33, 'e': 16, 's': 14, 'o': 12, 't': 11, 'p': 10, '\n': 10, '""': 10, 'r': 9, 'i': 9, 'n': 8, 'a': 8, 'c': 8, ',': 7, '=': 6, 'f': 4, 'u': 4, 'd': 4, 'm': 3, 'k': 3, 'g': 3, '.': 3, 'h': 3, 'l': 2, '_': 2, '(': 2, ')': 2, '0': 2, 'M': 2, 'v': 1, '1': 1, 'A': 1, 'j': 1, 'I': 1, 'T': 1})"
1113,,,,,README.md,md,0.0,"Counter({' ': 859, 'e': 261, 't': 185, 'a': 180, 'r': 174, 'o': 157, 'i': 156, 'n': 139, '\x94': 133, 's': 130, 'â': 125, 'd': 108, 'l': 95, 'c': 77, '\n': 75, 'p': 69, 'm': 66, '-': 65, '\x80': 56, 'u': 52, '\x82': 41, '.': 40, 'h': 40, 'Â': 38, '\xa0': 38, 'f': 37, '=': 32, 'g': 31, '<': 27, 'k': 24, 'y': 21, '/': 20, '\x9c': 20, ',': 17, '`': 16, 'v': 15, 'b': 14, 'w': 14, 'T': 13, 'x': 12, 'j': 10, '_': 10, 'S': 8, ':': 8, '#': 8, 'M': 7, 'D': 7, '>': 7, 'z': 6, 'E': 6, 'q': 5, 'P': 5, 'L': 4, '(': 4, ')': 4, '""': 4, 'I': 3, '{': 3, '}': 3, 'R': 3, 'N': 3, 'F': 3, 'A': 3, 'O': 2, 'C': 2, '$': 2, ';': 2, 'G': 2, '2': 1, 'B': 1, 'V': 1, 'J': 1, ""'"": 1, '1': 1, '0': 1, 'H': 1, 'X': 1})"
1114,,,,,test_environment.py,py,0.0,"Counter({' ': 156, 'e': 38, 'r': 37, 'o': 26, '\n': 26, 'i': 23, 's': 23, 'n': 22, 't': 19, '_': 19, 'm': 18, 'a': 18, '""': 14, 'y': 12, 'p': 11, '=': 11, 'E': 10, ':': 9, 'R': 8, 'f': 8, 'j': 8, 'h': 7, 'd': 7, '(': 7, ')': 7, 'u': 7, 'l': 7, 'P': 6, 'T': 6, '.': 6, 'U': 5, 'D': 5, 'q': 5, 'Q': 4, 'I': 4, 'Y': 4, 'H': 4, 'O': 4, 'N': 4, 'v': 4, '3': 3, '{': 3, '}': 3, '>': 3, 'c': 2, '!': 2, '2': 1, 'V': 1, 'g': 1, 'z': 1, 'F': 1, ',': 1})"
1115,,,,,__init__.py,py,0.0,Counter()
1116,,,,,__init__.py,py,0.0,Counter()
1117,,,,,make_dataset.py,py,0.0,"Counter({' ': 471, 'i': 156, 't': 149, 'e': 145, 'n': 135, 'a': 123, 'o': 107, 'l': 100, 's': 90, 'r': 84, '\n': 81, 'f': 80, 'm': 71, '_': 66, 'p': 56, 'g': 50, '(': 49, ')': 49, '.': 48, '""': 42, 'c': 40, 'u': 39, 'd': 38, 'h': 30, '=': 23, ',': 20, 'v': 16, 'b': 13, 'y': 11, '[': 11, ']': 11, '-': 8, 'k': 8, ':': 7, 'x': 7, 'z': 5, 'j': 5, '#': 4, 'P': 4, 'w': 4, '{': 4, '}': 4, '0': 4, '%': 4, '@': 3, '*': 2, '/': 2, 'F': 2, 'Y': 2, 'N': 2, '8': 1, 'T': 1, 'R': 1, 'L': 1, 'C': 1, 'I': 1, 'O': 1, '2': 1, ""'"": 1})"
1118,,,,,predict_model.py,py,0.0,"Counter({' ': 274, 'e': 111, 'i': 87, 'a': 87, 't': 86, 'o': 76, 'm': 70, 'l': 67, '\n': 63, 'n': 62, 's': 59, 'r': 58, 'p': 53, 'd': 50, '(': 45, ')': 45, 'c': 40, '_': 37, '=': 37, '.': 36, 'f': 34, 'g': 32, 'u': 29, '""': 24, ',': 23, 'h': 17, 'x': 17, 'v': 13, 'b': 11, '1': 11, 'y': 9, 'k': 8, '[': 8, ']': 8, 'w': 6, 'P': 5, '-': 5, '@': 4, '0': 4, ':': 4, '{': 4, '}': 4, 'Y': 4, 'z': 4, '%': 4, 'T': 3, 'N': 3, '8': 3, '2': 3, 'A': 2, 'M': 2, 'q': 2, 'F': 2, '+': 2, 'j': 2, '7': 1, '4': 1, 'C': 1, 'I': 1, 'O': 1})"
1119,,,,,__init__.py,py,0.0,Counter()
1120,,,,,dataset.py,py,0.0,"Counter({' ': 126, 'e': 34, 't': 30, 'l': 23, 'f': 22, 'i': 21, 's': 20, '\n': 19, 'r': 18, '_': 18, 'a': 16, '.': 10, 'n': 9, 'o': 8, 'd': 8, 'x': 8, '""': 8, ':': 7, '(': 6, ')': 6, '=': 6, '[': 6, ']': 6, 'Y': 6, 'p': 5, 'h': 5, 'u': 5, 'm': 4, 'c': 4, ',': 4, 'D': 3, 'T': 2, 'C': 1, 'M': 1, 'N': 1, 'I': 1, 'S': 1, 'g': 1})"
1121,,,,,train_model.py,py,0.0,"Counter({' ': 1101, 'e': 327, 't': 280, 'o': 241, 'a': 238, 'i': 217, 's': 206, 'l': 192, 'r': 190, 'n': 153, '\n': 147, '""': 118, 'p': 116, 'c': 113, 'd': 108, 'm': 101, '.': 96, ',': 83, '(': 83, ')': 83, 'f': 80, 'g': 79, '_': 72, '=': 64, 'u': 62, 'h': 48, ':': 30, 'k': 28, 'y': 28, 'x': 25, 'b': 24, 'w': 20, 'v': 16, 'L': 14, '#': 14, 'z': 14, 'T': 13, 'F': 13, '0': 12, '1': 12, '[': 12, ']': 12, '-': 11, '2': 11, 'N': 9, 'A': 8, 'M': 8, 'C': 7, 'D': 7, '@': 7, '{': 6, '}': 6, 'P': 5, '5': 5, '8': 5, '4': 5, '+': 5, 'I': 4, '7': 4, '/': 4, 'j': 4, '%': 4, 'S': 3, 'q': 3, 'B': 3, 'R': 2, '3': 2, '6': 2, 'E': 2, ""'"": 1, 'Z': 1, 'O': 1})"
1122,,,,,AwesomeModel.py,py,0.0,"Counter({' ': 331, 'e': 130, 't': 80, 'o': 76, 'd': 69, 's': 66, 'i': 59, 'n': 58, 'r': 56, '\n': 54, 'a': 53, 'l': 53, 'h': 47, 'p': 41, '_': 40, 'c': 33, 'u': 31, '""': 28, 'm': 27, '(': 27, ')': 27, '.': 26, ':': 22, 'f': 21, 'y': 19, ',': 19, 'M': 14, '=': 13, 'z': 11, '[': 11, ']': 11, 'x': 10, 'k': 9, 'A': 8, 'w': 8, '1': 7, 'v': 6, 'L': 5, 'F': 3, '0': 3, '-': 3, 'g': 3, '2': 2, 'T': 2, 'R': 2, '5': 1, 'D': 1, 'S': 1, 'b': 1, '{': 1, '7': 1, '8': 1, '4': 1, '}': 1, '>': 1})"
1123,,,,,__init__.py,py,0.0,Counter()
1124,,,,,visualize.py,py,0.0,"Counter({' ': 96, 'e': 78, 'o': 67, 't': 60, 'a': 52, 'i': 50, 'm': 43, 'l': 43, 'n': 40, '\n': 40, 'r': 39, 'd': 35, '_': 32, 's': 31, 'f': 27, '(': 27, ')': 27, 'c': 26, 'p': 25, 'g': 23, '.': 20, 'h': 16, 'u': 16, '""': 14, '=': 13, 'k': 11, 'v': 9, ',': 8, 'y': 5, 'P': 5, 'w': 4, ':': 4, '%': 4, 'b': 3, 'j': 3, 'M': 3, 'A': 3, '@': 3, '-': 3, '[': 2, ']': 2, 'x': 2, 'T': 2, '2': 1, '/': 1, 'z': 1, 'C': 1, 'I': 1, 'N': 1, 'F': 1, 'O': 1})"
1125,,,,,__init__.py,py,0.0,Counter()
1126,,,,,build_features.py,py,0.0,Counter()
1127,,,,,conf.py,py,0.0,"Counter({' ': 1159, 'e': 680, 't': 545, 'o': 395, 'a': 372, 's': 368, 'i': 345, 'n': 329, 'r': 285, '-': 267, 'l': 250, '\n': 242, 'h': 210, 'u': 209, 'd': 190, 'f': 167, 'p': 166, 'm': 161, '#': 148, 'c': 144, '.': 115, ',': 84, '_': 79, 'g': 75, '""': 68, 'x': 63, 'y': 58, '=': 54, ""'"": 53, 'T': 52, 'b': 38, 'w': 34, 'v': 34, 'L': 26, '(': 24, ')': 24, 'I': 21, 'M': 18, 'D': 14, ':': 13, 'O': 13, '2': 13, '[': 13, ']': 13, 'k': 12, 'S': 11, '1': 11, 'N': 10, 'A': 10, 'H': 10, 'F': 8, '0': 6, '|': 6, '%': 6, 'j': 5, 'R': 5, 'z': 5, 'G': 4, 'X': 4, '{': 4, '}': 4, 'C': 4, 'U': 4, '*': 3, 'Y': 3, '/': 3, '<': 3, '>': 3, '8': 2, 'q': 2, '`': 2, 'P': 2, '6': 2, '3': 2, ';': 1, 'E': 1, 'B': 1, 'W': 1, '4': 1})"
1128,,,,,make.bat,bat,0.0,"Counter({' ': 659, 'e': 406, 'o': 212, 'i': 206, 't': 198, '\n': 190, '%': 180, 'l': 178, 'h': 158, 'I': 141, 'n': 132, 'c': 121, '\t': 114, 'r': 108, 'L': 108, 'a': 105, 's': 104, 'D': 96, 'd': 95, 'f': 90, '""': 90, '.': 90, 'P': 81, 'S': 72, 'B': 70, 'p': 66, '/': 58, '1': 58, 'H': 57, 'm': 57, 'U': 56, '=': 54, 'T': 52, 'g': 52, 'N': 51, 'x': 47, 'X': 46, 'b': 46, 'u': 44, 'R': 43, 'k': 40, 'O': 31, 'v': 29, 'A': 24, '(': 22, '-': 22, ')': 22, 'q': 14, 'M': 12, '^': 10, 'w': 10, 'j': 9, 'y': 9, 'E': 7, '\\': 6, ';': 6, '_': 5, '8': 4, ':': 4, '>': 4, 'F': 3, ',': 3, 'C': 2, 'z': 2, '`': 2, '<': 2, 'J': 2, '*': 2, '2': 2, '@': 1, '4': 1, 'W': 1})"
1129,,,,,__init__.py,py,0.0,"Counter({' ': 23, '_': 18, 'o': 16, 'T': 15, 'O': 13, 't': 12, 'R': 11, '.': 8, 'a': 8, 's': 7, 'e': 7, 'i': 6, 'p': 6, 'r': 6, '\n': 6, 'E': 5, 'h': 5, 'P': 5, '=': 4, 'd': 4, 'n': 4, '(': 4, 'f': 4, ')': 4, 'C': 4, 'A': 4, '""': 4, 'm': 3, 'S': 3, 'J': 3, 'j': 3, 'l': 2, '#': 2, 'c': 2, 'H': 2, ',': 2, 'D': 1})"
1130,,,,,test_data.py,py,0.0,"Counter({' ': 87, 't': 72, 'a': 55, 's': 46, 'e': 42, '_': 32, 'r': 30, '\n': 30, 'i': 24, ',': 23, 'n': 21, 'p': 19, 'd': 19, '=': 17, '(': 16, ')': 16, 'o': 15, '.': 12, 'T': 10, 'l': 10, 'u': 9, '0': 9, 'm': 8, 'A': 8, 'h': 7, 'f': 5, 'D': 5, 'S': 5, 'C': 5, 'P': 4, 'H': 4, 'z': 4, '2': 4, '8': 4, 'M': 3, 'N': 3, 'I': 3, ':': 3, '4': 3, '5': 3, '[': 3, ']': 3, 'y': 2, 'R': 2, '""': 2, 'c': 2, 'x': 2, 'Y': 2, 'q': 2, '1': 2, '3': 2, '6': 2, '7': 2, '9': 2, 'j': 1, '/': 1, 'F': 1, 'b': 1})"
1131,,,,,router.py,py,0.0,"Counter({' ': 166, 'e': 60, 'o': 58, 't': 50, 'r': 49, 's': 46, ',': 27, 'n': 23, '\n': 23, 'b': 22, 'i': 21, 'a': 18, 'd': 18, '=': 18, 'R': 17, 'p': 16, 'u': 15, '(': 14, ')': 14, 'm': 13, 'y': 13, 'f': 13, 'x': 12, 'c': 10, '[': 10, 'h': 10, ']': 10, '.': 9, '0': 9, 'q': 8, 'w': 8, '>': 8, 'P': 7, '#': 6, 'D': 5, '_': 4, 'g': 4, 'v': 4, 'l': 3, '2': 3, 'A': 2, 'I': 2, ""'"": 2, ':': 2, '1': 2, '@': 1, '/': 1, '3': 1, '4': 1, 'Y': 1, '!': 1, '5': 1, '-': 1, '*': 1})"
1132,,,,,README.md,md,0.0,"Counter({' ': 1529, 'e': 802, 'o': 611, 't': 589, 'a': 502, 'r': 472, 's': 439, 'n': 427, 'i': 403, 'h': 268, 'c': 249, 'l': 237, 'b': 211, 'd': 210, '\n': 209, 'm': 167, 'y': 165, 'g': 161, '.': 141, 'p': 140, 'u': 135, 'v': 128, ',': 114, 'f': 107, 'w': 106, '`': 86, '$': 66, '=': 48, '*': 46, '#': 45, '_': 45, '1': 44, 'x': 44, '/': 42, '>': 37, '0': 37, 'R': 35, ':': 34, '(': 34, ')': 34, 'k': 32, '-': 30, '""': 26, '2': 25, '<': 25, '{': 19, '}': 19, '5': 18, 'T': 17, '4': 17, 'M': 17, '[': 17, ']': 17, 'P': 14, 'I': 12, 'E': 12, 'A': 11, '3': 11, 'q': 11, 'D': 10, 'Y': 10, 'S': 9, '\\': 8, 'Î': 8, '\x94': 8, 'C': 7, 'F': 5, 'W': 5, ""'"": 5, 'j': 4, 'B': 4, '!': 4, 'L': 4, '6': 3, 'z': 3, '8': 2, 'G': 2, 'O': 2, '7': 1, '&': 1, '9': 1, 'H': 1, 'Z': 1, '^': 1, 'N': 1, '@': 1, 'V': 1})"
1133,,,,,api.py,py,0.0,"Counter({' ': 259, 'e': 105, 'i': 98, 'o': 86, 'r': 85, 't': 85, '\n': 67, 'n': 63, 'a': 50, 'p': 46, 's': 46, 'l': 42, 'm': 39, 'd': 34, 'u': 33, '_': 30, 'g': 28, '.': 26, 'c': 22, 'f': 20, '(': 19, ')': 19, 'w': 12, ',': 12, '=': 12, '""': 12, ""'"": 12, 'R': 11, 'h': 11, 'E': 10, 'b': 10, 'v': 9, 'P': 9, 'I': 9, 'T': 9, 'A': 8, 'O': 8, '-': 8, 'y': 8, '#': 7, ':': 7, '/': 7, 'M': 6, 'S': 5, 'x': 5, 'C': 4, 'H': 4, 'z': 4, '[': 4, ']': 4, 'N': 4, '*': 3, 'F': 2, 'L': 2, '@': 2, 'W': 1, '!': 1, 'D': 1, 'Y': 1, 'k': 1, '{': 1, '}': 1})"
1134,,,,,run.sh,sh,0.0,"Counter({' ': 142, 'e': 77, 'r': 74, 't': 47, 's': 46, 'o': 46, 'i': 33, 'a': 33, 'n': 32, 'T': 25, 'E': 23, 'u': 22, 'R': 20, 'l': 19, 'm': 19, '-': 19, '\n': 18, '_': 18, 'd': 17, 'S': 16, '=': 15, 'k': 14, 'c': 14, 'O': 13, 'f': 12, 'g': 12, 'I': 11, 'A': 11, '.': 11, 'w': 11, 'U': 11, 'h': 10, '$': 10, 'p': 10, '#': 9, 'b': 9, 'M': 8, '0': 8, 'N': 7, 'W': 7, '\\': 7, 'v': 6, 'L': 6, 'C': 5, 'K': 5, 'y': 5, 'x': 5, 'X': 4, 'Q': 4, 'q': 4, '/': 3, '(': 3, ')': 3, 'G': 3, 'F': 3, 'j': 3, 'B': 2, 'D': 2, 'P': 2, ':': 2, '1': 2, 'J': 2, ""'"": 2, '!': 1, 'H': 1, '3': 1, '2': 1, '4': 1, 'z': 1, ',': 1})"
1135,,,,,run_game.py,py,0.0,"Counter({' ': 311, 'e': 106, 'r': 62, 't': 55, '\n': 55, 'n': 53, 'o': 43, 'a': 30, 'm': 28, 'y': 27, 'v': 27, 'i': 25, 's': 25, 'p': 22, '.': 22, '_': 21, 'u': 20, '=': 19, 'l': 19, ',': 17, 'g': 16, 'c': 16, 'b': 14, '(': 14, ')': 14, '0': 14, 'f': 13, 'd': 12, 'k': 12, '#': 12, ':': 11, 'h': 7, 'R': 6, 'K': 6, '`': 6, 'E': 5, '1': 5, 'N': 4, '-': 4, 'w': 4, 'T': 3, 'Y': 2, 'D': 2, 'O': 2, 'W': 2, 'U': 2, 'P': 2, 'I': 2, '/': 2, '4': 1, '2': 1, 'L': 1, 'F': 1, 'G': 1, 'H': 1, '[': 1, '*': 1, 'A': 1, ']': 1, ""'"": 1, '3': 1, 'q': 1, 'x': 1})"
1136,,,,,environment.py,py,0.0,"Counter({' ': 4413, 'e': 835, 's': 765, 'r': 493, 'o': 482, 'l': 436, 'i': 433, 'n': 427, 'a': 420, '\n': 419, 'f': 394, '_': 373, '.': 359, 't': 342, 'c': 273, 'g': 229, ',': 215, 'd': 205, 'p': 201, 'b': 198, '=': 185, '(': 182, ')': 182, 'y': 152, 'x': 147, 'm': 131, 'h': 102, ':': 79, 'w': 70, '1': 67, '0': 59, '[': 52, ']': 52, 'u': 48, '*': 48, '-': 42, 'v': 36, '2': 36, '+': 34, ""'"": 24, 'k': 22, '5': 19, 'N': 18, '#': 18, '>': 11, '6': 11, '<': 11, 'R': 8, 'j': 8, '3': 7, 'E': 6, '4': 6, 'S': 6, 'M': 6, '{': 6, '}': 6, 'F': 6, '""': 6, 'z': 5, '/': 5, 'C': 5, '8': 4, 'G': 3, 'O': 2, 'B': 2, 'I': 2, 'P': 2, '%': 2, '7': 1, 'A': 1, 'D': 1, 'T': 1, 'q': 1})"
1137,,,,,exceptions.py,py,0.0,"Counter({' ': 159, 'e': 86, 'r': 52, 't': 47, 'o': 45, 'n': 40, 's': 32, '\n': 31, 'p': 29, 'i': 25, 'c': 22, 'a': 21, 'u': 18, '_': 17, 'x': 15, 'd': 14, 'l': 13, 'g': 12, ',': 11, '(': 10, ':': 10, ')': 10, ""'"": 10, 'm': 9, 'f': 8, 'R': 7, 'h': 7, 'q': 6, '.': 6, '=': 6, 'S': 5, 'E': 4, '0': 4, 'w': 4, 'J': 3, 'O': 3, 'N': 3, 'F': 2, 'A': 2, 'P': 2, 'I': 2, 'v': 2, 'V': 2, '5': 2, '{': 2, '[': 2, ']': 2, '}': 2})"
1138,,,,,utilities.py,py,0.0,"Counter({'t': 23, 'e': 18, 'm': 14, 'i': 13, ' ': 12, 'r': 7, '\n': 7, 'a': 6, 'd': 5, '(': 5, ')': 5, 'o': 4, 's': 4, '.': 4, 'p': 3, '_': 3, '=': 2, 'f': 2, 'u': 2, 'n': 2, ""'"": 2, 'g': 1, ':': 1, '{': 1, '}': 1, 'l': 1, 'c': 1, '-': 1})"
1139,,,,,singleton.py,py,0.0,"Counter({' ': 164, 's': 56, 'a': 37, 'n': 36, 't': 32, 'e': 28, 'l': 27, '\n': 27, 'i': 26, 'c': 18, 'r': 15, 'o': 11, 'g': 10, '(': 9, '_': 9, ')': 9, 'u': 8, 'f': 7, '.': 7, '""': 6, 'C': 6, '`': 6, '=': 6, '*': 6, ':': 5, ',': 5, 'w': 5, 'y': 5, 'd': 4, 'M': 4, 'h': 3, 'b': 3, '#': 3, 'k': 2, '[': 2, ']': 2, 'W': 1, 'p': 1, 'q': 1, '@': 1, 'I': 1, 'R': 1, '-': 1, 'x': 1, '{': 1, '}': 1})"
1140,,,,,environment.py,py,0.0,"Counter({' ': 27, 't': 19, 'r': 15, 'n': 15, 'i': 15, 's': 14, 'o': 12, 'e': 12, '\n': 10, 'm': 8, 'a': 7, 'g': 7, 'p': 6, 'l': 5, 'N': 5, 'E': 4, ':': 4, 'O': 4, 'T': 4, 'f': 3, 'c': 3, 'S': 3, 'u': 3, 'P': 3, 'I': 3, 'R': 3, 'd': 2, 'B': 2, 'A': 2, ""'"": 2, '_': 2, 'y': 1, '.': 1, '@': 1, 'v': 1, '(': 1, ')': 1, 'V': 1, 'M': 1, '=': 1, 'H': 1, 'C': 1})"
1141,,,,,sinks.py,py,0.0,"Counter({' ': 208, 'e': 82, 'o': 78, 'i': 70, 't': 68, 'r': 63, 'a': 63, 'l': 61, 'g': 59, 'n': 53, 's': 53, 'd': 42, '\n': 35, 'm': 30, 'f': 26, '.': 22, '""': 22, 'h': 20, 'c': 16, 'p': 14, 'u': 13, '_': 12, ',': 11, 'y': 10, 'k': 9, ':': 9, '(': 8, ')': 8, 'w': 8, '=': 8, 'B': 6, '/': 6, 'A': 5, 'v': 4, '#': 4, 'D': 3, 'E': 3, 'U': 3, 'G': 3, 'b': 3, '5': 2, 'M': 2, 'x': 2, '-': 2, 'z': 1, 'T': 1, 'S': 1, 'I': 1, 'L': 1})"
1142,,,,,handlers.py,py,0.0,"Counter({' ': 284, 'e': 155, 'r': 89, 'o': 75, 't': 70, 's': 63, 'l': 58, 'n': 52, 'g': 49, 'a': 43, 'i': 42, '\n': 41, 'd': 34, 'u': 31, 'p': 30, '.': 29, 'f': 28, 'c': 28, 'm': 27, 'h': 16, 'q': 14, '_': 14, '=': 13, '""': 12, '(': 11, ')': 11, ':': 10, 'v': 9, ',': 9, 'x': 8, 'T': 7, 'R': 6, 'w': 6, '/': 5, '-': 5, 'H': 4, 'b': 4, 'y': 4, ""'"": 4, '{': 4, '}': 4, 'L': 3, '#': 3, 'P': 3, 'I': 2, 'D': 1, 'S': 1, 'G': 1, 'V': 1, 'E': 1, 'F': 1, '2': 1, 'k': 1, '+': 1, '1': 1, 'M': 1, '>': 1, 'j': 1})"
1143,,,,,formatters.py,py,0.0,"Counter({' ': 118, 'r': 45, 'o': 37, 't': 35, 'e': 32, 'a': 27, '""': 22, 'i': 21, '\n': 21, 'n': 20, 'l': 19, 'd': 18, 'f': 17, 'g': 17, 's': 16, 'm': 15, 'p': 14, 'u': 13, '_': 9, 'c': 8, '=': 7, 'y': 6, '[': 6, ']': 6, '.': 5, 'U': 5, 'x': 5, 'O': 4, 'R': 4, 'T': 3, '(': 3, ':': 3, ')': 3, '>': 3, 'h': 3, ',': 3, 'L': 2, 'G': 2, 'F': 2, 'M': 2, 'A': 2, 'k': 2, '/': 2, 'b': 2, 'w': 2, '8': 2, '+': 2, '\\': 2, '<': 2, 'v': 2, '{': 2, '}': 2, '-': 1, 'C': 1, 'q': 1, 'W': 1, 'N': 1, '4': 1})"
1144,,,,,config.py,py,0.0,"Counter({' ': 452, 'e': 161, 'r': 119, 'o': 115, 'i': 111, 'l': 110, 'g': 106, 'a': 103, 't': 100, 'n': 97, 's': 94, 'd': 80, '\n': 63, 'c': 39, 'h': 39, 'f': 38, '_': 37, 'u': 35, '.': 34, 'm': 32, 'p': 32, ')': 24, '(': 22, 'w': 17, '""': 16, '#': 15, 'k': 14, ':': 10, ',': 9, 'b': 9, 'v': 8, 'I': 6, 'x': 6, '=': 6, ""'"": 6, '/': 6, 'y': 5, 'A': 4, 'L': 4, 'P': 3, '[': 3, ']': 3, 'z': 3, 'F': 2, 'q': 2, 'S': 2, 'C': 1, 'D': 1, 'N': 1, 'U': 1, 'W': 1, '1': 1, '2': 1, '*': 1, 'B': 1, ';': 1, 'T': 1, 'E': 1, 'R': 1, '{': 1, '}': 1})"
1145,,,,,dtos.py,py,0.0,"Counter({' ': 38, 't': 27, 'o': 22, 's': 21, 'e': 20, 'i': 17, 'a': 14, '\n': 14, 'r': 13, 'l': 10, 'd': 8, ':': 8, 'm': 7, 'n': 7, 'b': 7, 'c': 6, 'R': 6, 'p': 5, 'L': 5, 'f': 4, '[': 4, ']': 4, 'B': 3, 'M': 3, '_': 3, 'y': 2, 'g': 2, 'P': 2, 'D': 2, '(': 2, ')': 2, 'w': 2, 'q': 1, 'u': 1, 'k': 1, 'v': 1})"
1146,,,,,index.html,html,0.0,"Counter({' ': 1249, 'e': 378, 't': 368, '\n': 288, 'o': 282, 'i': 247, 's': 227, 'r': 216, 'd': 206, 'n': 205, 'l': 193, 'a': 183, 'c': 153, 'u': 145, 'm': 109, 'p': 109, '-': 100, ':': 88, '>': 79, ';': 78, 'h': 77, '.': 69, '<': 68, 'b': 65, '=': 62, '""': 60, 'g': 56, ""'"": 56, '(': 54, ')': 54, 'v': 45, '/': 45, '{': 45, '}': 45, 'f': 39, 'y': 37, 'w': 36, '0': 34, 'x': 33, 'q': 25, 'k': 22, '1': 21, 'E': 20, ',': 19, '#': 19, 'L': 18, 'F': 16, 'I': 15, 'z': 15, '3': 12, '5': 12, '2': 11, 'B': 11, 'M': 9, '4': 8, '7': 8, 'R': 8, '!': 7, 'T': 7, 'O': 6, '%': 6, 'D': 5, 'P': 5, '8': 4, 'A': 4, 'j': 4, 'C': 3, '6': 3, 'Y': 2, 'U': 2, '9': 2, 'ð': 2, '\x9f': 2, '_': 2, 'H': 2, 'X': 1, '*': 1, 'â': 1, '\x86': 1, 'ª': 1, 'ï': 1, '¸': 1, '\x8f': 1, '\x93': 1, '\x84': 1, 'V': 1, '\x92': 1, '¡': 1, 'G': 1, 'J': 1, 'S': 1, 'N': 1})"
1147,,,,,render.py,py,0.0,"Counter({' ': 114, 'e': 35, 't': 24, 'r': 19, 'n': 17, 's': 14, 'a': 13, 'i': 12, 'o': 12, 'f': 11, '\n': 11, 'l': 10, 'p': 10, 'c': 9, 'd': 8, ""'"": 8, '(': 7, ')': 7, '{': 7, '}': 7, ':': 6, 'w': 6, 'k': 5, 'h': 5, 'u': 5, ',': 4, 'g': 4, 'v': 4, '.': 4, 'm': 3, 'y': 3, '=': 3, '*': 2, '""': 2, 'x': 2, '-': 1, '>': 1, 'R': 1, '8': 1, 'E': 1})"
1148,,,,,router.py,py,0.0,"Counter({'e': 50, ' ': 46, 's': 37, 't': 36, 'o': 31, 'r': 30, 'n': 29, 'i': 22, '\n': 18, 'p': 16, 'm': 14, 'd': 14, 'a': 10, 'u': 9, 'A': 7, 'R': 7, 'l': 7, 'c': 7, 'f': 5, 'S': 5, 'y': 5, 'D': 5, '=': 5, '(': 5, ')': 5, '_': 5, '.': 4, 'q': 4, ',': 3, 'P': 2, 'I': 2, ""'"": 2, ':': 2, '@': 1, '/': 1, '[': 1, '1': 1, '5': 1, 'v': 1, 'w': 1, ']': 1})"
